Node,SIR,Infected_sum
2881,0.00036,0
2882,0.00027,0
2883,0.00031,0
2884,0.00026,0
2885,0.00032,0
2886,0.00037,0
2887,0.00045,0
2888,0.00029,0
2889,0.00026,0
2890,0.00085,0
2891,0.00051,0
2892,0.00036,0
2893,0.0003,0
2894,0.00059,0
2895,0.00026,0
2896,0.00069,0
2897,0.0006,0
2898,0.00032,0
2899,0.00029,0
2900,0.00029,0
2901,0.0007,0
2902,0.00026,0
2903,0.00028,0
2904,0.00052,0
2905,0.00071,0
2906,0.00079,0
2907,0.0004,0
2908,0.00058,0
2909,0.00073,0
2910,0.0007,0
2911,0.0008,0
2912,0.00077,0
2913,0.00069,0
2914,0.00051,0
2915,0.00104,0
2916,0.00072,0
2917,0.0003,0
2918,0.00033,0
2919,0.00071,0
2920,0.00068,0
2921,0.00049,0
2922,0.00034,0
2923,0.00035,0
2924,0.00052,0
2925,0.00073,0
2926,0.00028,0
2927,0.00056,0
2928,0.00073,0
2929,0.00061,0
2930,0.00028,0
2931,0.00066,0
2932,0.00061,0
2933,0.00029,0
2934,0.00031,0
2935,0.00028,0
2936,0.00074,0
2937,0.00071,0
2938,0.00033,0
2939,0.00068,0
2940,0.00063,0
2941,0.00033,0
2942,0.00029,0
2943,0.00104,0
2944,0.00078,0
2945,0.00073,0
2946,0.00086,0
2947,0.00038,0
2948,0.00032,0
2949,0.00029,0
2950,0.00052,0
2951,0.00096,0
2952,0.00031,0
2953,0.0004,0
2954,0.00035,0
2955,0.00041,0
2956,0.00083,0
2957,0.00032,0
2958,0.00056,0
2959,0.00029,0
2960,0.0009,0
2961,0.00035,0
2962,0.00046,0
2963,0.00031,0
2964,0.00034,0
2965,0.00044,0
2966,0.00082,0
2967,0.00038,0
2968,0.00026,0
2969,0.00065,0
2970,0.0005,0
2971,0.00025,0
2972,0.00039,0
2973,0.0006,0
2974,0.00069,0
2975,0.00025,0
2976,0.00043,0
2977,0.00041,0
2978,0.00034,0
2979,0.00031,0
2980,0.0003,0
2981,0.00038,0
2982,0.00029,0
2983,0.00034,0
2984,0.00038,0
2985,0.00077,0
2986,0.00076,0
2987,0.00042,0
2988,0.00059,0
2989,0.0006,0
2990,0.00027,0
2991,0.00079,0
2992,0.00069,0
2993,0.00048,0
2994,0.0007,0
2995,0.00034,0
2996,0.00037,0
2997,0.00027,0
2998,0.00033,0
2999,0.00039,0
3000,0.00075,0
3001,0.00046,0
3002,0.00077,0
3003,0.00029,0
3004,0.00045,0
3005,0.00049,0
3006,0.00026,0
3007,0.00047,0
3008,0.00027,0
3009,0.00038,0
3010,0.00052,0
3011,0.00042,0
3012,0.00026,0
3013,0.00037,0
3014,0.00051,0
3015,0.0003,0
3016,0.00033,0
3017,0.00069,0
3018,0.00048,0
3019,0.00052,0
3020,0.00044,0
3021,0.00046,0
3022,0.00076,0
3023,0.00052,0
3024,0.00033,0
3025,0.00047,0
3026,0.00076,0
3027,0.00054,0
3028,0.00033,0
3029,0.00059,0
3030,0.0003,0
3031,0.00025,0
3032,0.00034,0
3033,0.00077,0
3034,0.00047,0
3035,0.00093,0
3036,0.00046,0
3037,0.00025,0
3038,0.00087,0
3039,0.00039,0
3040,0.00053,0
3041,0.00044,0
3042,0.00032,0
3043,0.0003,0
3044,0.00028,0
3045,0.00026,0
3046,0.0004,0
3047,0.00063,0
3048,0.00034,0
3049,0.00073,0
3050,0.00031,0
3051,0.00076,0
3052,0.0005,0
3053,0.00039,0
3054,0.00092,0
3055,0.00036,0
3056,0.00073,0
3057,0.00031,0
3058,0.00032,0
3059,0.00026,0
3060,0.00087,0
3061,0.00029,0
3062,0.00049,0
3063,0.00029,0
3064,0.00056,0
3065,0.00061,0
3066,0.0003,0
3067,0.00029,0
3068,0.00027,0
3069,0.00035,0
3070,0.00094,0
3071,0.00031,0
3072,0.00042,0
3073,0.0005,0
3074,0.00025,0
3075,0.00034,0
3076,0.00079,0
3077,0.0005,0
3078,0.00086,0
3079,0.00038,0
3080,0.00042,0
3081,0.00039,0
3082,0.00076,0
3083,0.00038,0
3084,0.00074,0
3085,0.00059,0
3086,0.0004,0
3087,0.00045,0
3088,0.00031,0
3089,0.00043,0
3090,0.00099,0
3091,0.00029,0
3092,0.00039,0
3093,0.00029,0
3094,0.00026,0
3095,0.00029,0
3096,0.00093,0
3097,0.00042,0
3098,0.00068,0
3099,0.00035,0
3100,0.00072,0
3101,0.001,0
3102,0.00062,0
3103,0.0004,0
3104,0.00081,0
3105,0.00028,0
3106,0.00061,0
3107,0.00049,0
3108,0.00084,0
3109,0.0004,0
3110,0.00035,0
3111,0.00055,0
3112,0.00038,0
3113,0.00059,0
3114,0.00073,0
3115,0.00056,0
3116,0.00077,0
3117,0.00062,0
3118,0.00055,0
3119,0.00064,0
3120,0.00077,0
3121,0.00033,0
3122,0.00027,0
3123,0.00056,0
3124,0.0004,0
3125,0.0003,0
3126,0.00032,0
3127,0.00026,0
3128,0.00031,0
3129,0.00061,0
3130,0.00028,0
3131,0.00026,0
3132,0.00088,0
3133,0.00029,0
3134,0.00025,0
3135,0.00036,0
3136,0.00065,0
3137,0.00057,0
3138,0.0004,0
3139,0.00031,0
3140,0.00062,0
3141,0.00034,0
3142,0.00056,0
3143,0.00027,0
3144,0.00031,0
3145,0.00068,0
3146,0.00055,0
3147,0.00032,0
3148,0.00047,0
3149,0.00093,0
3150,0.0007,0
3151,0.0004,0
3152,0.00086,0
3153,0.00034,0
3154,0.00066,0
3155,0.00033,0
3156,0.00031,0
3157,0.0003,0
3158,0.00074,0
3159,0.00037,0
3160,0.00036,0
3161,0.00026,0
3162,0.00044,0
3163,0.00044,0
3164,0.00042,0
3165,0.00034,0
3166,0.00049,0
3167,0.00032,0
3168,0.00042,0
3169,0.00061,0
3170,0.00036,0
3171,0.00031,0
3172,0.0005,0
3173,0.00036,0
3174,0.00067,0
3175,0.00034,0
3176,0.00033,0
3177,0.00046,0
3178,0.00036,0
3179,0.00067,0
3180,0.00033,0
3181,0.00032,0
3182,0.00077,0
3183,0.00035,0
3184,0.00055,0
3185,0.00076,0
3186,0.00035,0
3187,0.00035,0
3188,0.00045,0
3189,0.00032,0
3190,0.00028,0
3191,0.00053,0
3192,0.0004,0
3193,0.00032,0
3194,0.00039,0
3195,0.00079,0
3196,0.00039,0
3197,0.00029,0
3198,0.00086,0
3199,0.00045,0
3200,0.00029,0
3201,0.00077,0
3202,0.00037,0
3203,0.00047,0
3204,0.0007,0
3205,0.00027,0
3206,0.00061,0
3207,0.00048,0
3208,0.00041,0
3209,0.00041,0
3210,0.00036,0
3211,0.00038,0
3212,0.00049,0
3213,0.00043,0
3214,0.00056,0
3215,0.0003,0
3216,0.00032,0
3217,0.00026,0
3218,0.0003,0
3219,0.00043,0
3220,0.00064,0
3221,0.00038,0
3222,0.00029,0
3223,0.00027,0
3224,0.00065,0
3225,0.00051,0
3226,0.00088,0
3227,0.0003,0
3228,0.00042,0
3229,0.00034,0
3230,0.00032,0
3231,0.00034,0
3232,0.00107,0
3233,0.00054,0
3234,0.00035,0
3235,0.00033,0
3236,0.00032,0
3237,0.00063,0
3238,0.00046,0
3239,0.00062,0
3240,0.00066,0
3241,0.0004,0
3242,0.00036,0
3243,0.00039,0
3244,0.0003,0
3245,0.00033,0
3246,0.00028,0
3247,0.00077,0
3248,0.00042,0
3249,0.00031,0
3250,0.00039,0
3251,0.00026,0
3252,0.00082,0
3253,0.00061,0
3254,0.0003,0
3255,0.00039,0
3256,0.00047,0
3257,0.00047,0
3258,0.00043,0
3259,0.00045,0
3260,0.00045,0
3261,0.00061,0
3262,0.00034,0
3263,0.00042,0
3264,0.00039,0
3265,0.00059,0
3266,0.0003,0
3267,0.00066,0
3268,0.00025,0
3269,0.00027,0
3270,0.00027,0
3271,0.00026,0
3272,0.00049,0
3273,0.00037,0
3274,0.00058,0
3275,0.00038,0
3276,0.00033,0
3277,0.00075,0
3278,0.00035,0
3279,0.00041,0
3280,0.00098,0
3281,0.00026,0
3282,0.0003,0
3283,0.00029,0
3284,0.0007,0
3285,0.00034,0
3286,0.00039,0
3287,0.00066,0
3288,0.00051,0
3289,0.00033,0
3290,0.0003,0
3291,0.00091,0
3292,0.00027,0
3293,0.00059,0
3294,0.00037,0
3295,0.00048,0
3296,0.00046,0
3297,0.00061,0
3298,0.00037,0
3299,0.00062,0
3300,0.00031,0
3301,0.00062,0
3302,0.00053,0
3303,0.00074,0
3304,0.00051,0
3305,0.00027,0
3306,0.00042,0
3307,0.00033,0
3308,0.0005,0
3309,0.00033,0
3310,0.00026,0
3311,0.00026,0
3312,0.00028,0
3313,0.00045,0
3314,0.00031,0
3315,0.0003,0
3316,0.00059,0
3317,0.00028,0
3318,0.0004,0
3319,0.00036,0
3320,0.00095,0
3321,0.00055,0
3322,0.00027,0
3323,0.00029,0
3324,0.00072,0
3325,0.00035,0
3326,0.00034,0
3327,0.00055,0
3328,0.0004,0
3329,0.0003,0
3330,0.00098,0
3331,0.0005,0
3332,0.0006,0
3333,0.00027,0
3334,0.0003,0
3335,0.00067,0
3336,0.00026,0
3337,0.00042,0
3338,0.00035,0
3339,0.0008,0
3340,0.0004,0
3341,0.00042,0
3342,0.00049,0
3343,0.0003,0
3344,0.00088,0
3345,0.00054,0
3346,0.00038,0
3347,0.00088,0
3348,0.0008,0
3349,0.00031,0
3350,0.00075,0
3351,0.00081,0
3352,0.00035,0
3353,0.00051,0
3354,0.00027,0
3355,0.0004,0
3356,0.0003,0
3357,0.00037,0
3358,0.00029,0
3359,0.00039,0
3360,0.00053,0
3361,0.0003,0
3362,0.00056,0
3363,0.00098,0
3364,0.00051,0
3365,0.00045,0
3366,0.00048,0
3367,0.0003,0
3368,0.00028,0
3369,0.00036,0
3370,0.0003,0
3371,0.00033,0
3372,0.00029,0
3373,0.00029,0
3374,0.00039,0
3375,0.0003,0
3376,0.00029,0
3377,0.00037,0
3378,0.00056,0
3379,0.00032,0
3380,0.00037,0
3381,0.00065,0
3382,0.00039,0
3383,0.00033,0
3384,0.00058,0
3385,0.00049,0
3386,0.00072,0
3387,0.00095,0
3388,0.00029,0
3389,0.00026,0
3390,0.0004,0
3391,0.00072,0
3392,0.00038,0
3393,0.0004,0
3394,0.00041,0
3395,0.00036,0
3396,0.00062,0
3397,0.00095,0
3398,0.00031,0
3399,0.00043,0
3400,0.00047,0
3401,0.00027,0
3402,0.00029,0
3403,0.00047,0
3404,0.00034,0
3405,0.00027,0
3406,0.00096,0
3407,0.00025,0
3408,0.00029,0
3409,0.00039,0
3410,0.00033,0
3411,0.00056,0
3412,0.00046,0
3413,0.00027,0
3414,0.00032,0
3415,0.00043,0
3416,0.00056,0
3417,0.00101,0
3418,0.00035,0
3419,0.00071,0
3420,0.00048,0
3421,0.00036,0
3422,0.00044,0
3423,0.00036,0
3424,0.00026,0
3425,0.00033,0
3426,0.00101,0
3427,0.00031,0
3428,0.00027,0
3429,0.00027,0
3430,0.00032,0
3431,0.00034,0
3432,0.00031,0
3433,0.00056,0
3434,0.00081,0
3435,0.00061,0
3436,0.00041,0
3437,0.00163,0
3438,0.00036,0
3439,0.00026,0
3440,0.00033,0
3441,0.00028,0
3442,0.00037,0
3443,0.00033,0
3444,0.00028,0
3445,0.00026,0
3446,0.00029,0
3447,0.00027,0
3448,0.00041,0
3449,0.00041,0
3450,0.00031,0
3451,0.0003,0
3452,0.00032,0
3453,0.00025,0
3454,0.00029,0
3455,0.00033,0
3456,0.00046,0
3457,0.00028,0
3458,0.00034,0
3459,0.00034,0
3460,0.00035,0
3461,0.00025,0
3462,0.00029,0
3463,0.00038,0
3464,0.00032,0
3465,0.00027,0
3466,0.0003,0
3467,0.00027,0
3468,0.00035,0
3469,0.00031,0
3470,0.00028,0
3471,0.00039,0
3472,0.0003,0
3473,0.00032,0
3474,0.00029,0
3475,0.00036,0
3476,0.00028,0
3477,0.00026,0
3478,0.00028,0
3479,0.00031,0
3480,0.00033,0
3481,0.00033,0
3482,0.00027,0
3483,0.00031,0
3484,0.00029,0
3485,0.00036,0
3486,0.00039,0
3487,0.00034,0
3488,0.00043,0
3489,0.00028,0
3490,0.00028,0
3491,0.0003,0
3492,0.00033,0
3493,0.00031,0
3494,0.00028,0
3495,0.00043,0
3496,0.00031,0
3497,0.0004,0
3498,0.00034,0
3499,0.00031,0
3500,0.00029,0
3501,0.00048,0
3502,0.00031,0
3503,0.00035,0
3504,0.00027,0
3505,0.00034,0
3506,0.00043,0
3507,0.00027,0
3508,0.00036,0
3509,0.00034,0
3510,0.00032,0
3511,0.00034,0
3512,0.0003,0
3513,0.00027,0
3514,0.00043,0
3515,0.00028,0
3516,0.00027,0
3517,0.00036,0
3518,0.0004,0
3519,0.00031,0
3520,0.00029,0
3521,0.00042,0
3522,0.0003,0
3523,0.00031,0
3524,0.00028,0
3525,0.00041,0
3526,0.00036,0
3527,0.00032,0
3528,0.00037,0
3529,0.00037,0
3530,0.00029,0
3531,0.0003,0
3532,0.00031,0
3533,0.00033,0
3534,0.00031,0
3535,0.00035,0
3536,0.00026,0
3537,0.00027,0
3538,0.00033,0
3539,0.00026,0
3540,0.00045,0
3541,0.00032,0
3542,0.00032,0
3543,0.00028,0
3544,0.00025,0
3545,0.0006,0
3546,0.00033,0
3547,0.0003,0
3548,0.00027,0
3549,0.0003,0
3550,0.00033,0
3551,0.00029,0
3552,0.0003,0
3553,0.00036,0
3554,0.00031,0
3555,0.00029,0
3556,0.0003,0
3557,0.0004,0
3558,0.00041,0
3559,0.00037,0
3560,0.00028,0
3561,0.0003,0
3562,0.00034,0
3563,0.00033,0
3564,0.00029,0
3565,0.00028,0
3566,0.00026,0
3567,0.00028,0
3568,0.0004,0
3569,0.00033,0
3570,0.00025,0
3571,0.00032,0
3572,0.00027,0
3573,0.00035,0
3574,0.00029,0
3575,0.00026,0
3576,0.00042,0
3577,0.00041,0
3578,0.00037,0
3579,0.00027,0
3580,0.00026,0
3581,0.00029,0
3582,0.00027,0
3583,0.00027,0
3584,0.00039,0
3585,0.0003,0
3586,0.00039,0
3587,0.00033,0
3588,0.00027,0
3589,0.00028,0
3590,0.00034,0
3591,0.00029,0
3592,0.00028,0
3593,0.00043,0
3594,0.00028,0
3595,0.00027,0
3596,0.00054,0
3597,0.00025,0
3598,0.00029,0
3599,0.00037,0
3600,0.00026,0
3601,0.0003,0
3602,0.00032,0
3603,0.00028,0
3604,0.00053,0
3605,0.00038,0
3606,0.00036,0
3607,0.00026,0
3608,0.00028,0
3609,0.00035,0
3610,0.00033,0
3611,0.00049,0
3612,0.00033,0
3613,0.00031,0
3614,0.00033,0
3615,0.0003,0
3616,0.00029,0
3617,0.00041,0
3618,0.00033,0
3619,0.00027,0
3620,0.00029,0
3621,0.00029,0
3622,0.00032,0
3623,0.00033,0
3624,0.00026,0
3625,0.00041,0
3626,0.00028,0
3627,0.00031,0
3628,0.0003,0
3629,0.00037,0
3630,0.00027,0
3631,0.0003,0
3632,0.00027,0
3633,0.00055,0
3634,0.00033,0
3635,0.00032,0
3636,0.00033,0
3637,0.00026,0
3638,0.00029,0
3639,0.00031,0
3640,0.00038,0
3641,0.00029,0
3642,0.00034,0
3643,0.00038,0
3644,0.00031,0
3645,0.00031,0
3646,0.00032,0
3647,0.00027,0
3648,0.00036,0
3649,0.00037,0
3650,0.00028,0
3651,0.00034,0
3652,0.00027,0
3653,0.00029,0
3654,0.00038,0
3655,0.00029,0
3656,0.00039,0
3657,0.00029,0
3658,0.00028,0
3659,0.00028,0
3660,0.00036,0
3661,0.00027,0
3662,0.00028,0
3663,0.00034,0
3664,0.00028,0
3665,0.00026,0
3666,0.00026,0
3667,0.00035,0
3668,0.00027,0
3669,0.00027,0
3670,0.00035,0
3671,0.00027,0
3672,0.00038,0
3673,0.00027,0
3674,0.00044,0
3675,0.00031,0
3676,0.00027,0
3677,0.00039,0
3678,0.00029,0
3679,0.00028,0
3680,0.00038,0
3681,0.00028,0
3682,0.00028,0
3683,0.00037,0
3684,0.0005,0
3685,0.0003,0
3686,0.0003,0
3687,0.00036,0
3688,0.00025,0
3689,0.00027,0
3690,0.00032,0
3691,0.00029,0
3692,0.00044,0
3693,0.00036,0
3694,0.00025,0
3695,0.00028,0
3696,0.0003,0
3697,0.00033,0
3698,0.00031,0
3699,0.00029,0
3700,0.00035,0
3701,0.00031,0
3702,0.00041,0
3703,0.00031,0
3704,0.00025,0
3705,0.00038,0
3706,0.00033,0
3707,0.00039,0
3708,0.0003,0
3709,0.00025,0
3710,0.00033,0
3711,0.00032,0
3712,0.00027,0
3713,0.00041,0
3714,0.00036,0
3715,0.00035,0
3716,0.00026,0
3717,0.0003,0
3718,0.00032,0
3719,0.0003,0
3720,0.00026,0
3721,0.00034,0
3722,0.00034,0
3723,0.00026,0
3724,0.00026,0
3725,0.0003,0
3726,0.00035,0
3727,0.00026,0
3728,0.00033,0
3729,0.00028,0
3730,0.00038,0
3731,0.00037,0
3732,0.00025,0
3733,0.00026,0
3734,0.00041,0
3735,0.00034,0
3736,0.00032,0
3737,0.00035,0
3738,0.00035,0
3739,0.0003,0
3740,0.00032,0
3741,0.00031,0
3742,0.00026,0
3743,0.0003,0
3744,0.00026,0
3745,0.00029,0
3746,0.00025,0
3747,0.00033,0
3748,0.00028,0
3749,0.00029,0
3750,0.00039,0
3751,0.00028,0
3752,0.00029,0
3753,0.00032,0
3754,0.00027,0
3755,0.00039,0
3756,0.00054,0
3757,0.00028,0
3758,0.00049,0
3759,0.0003,0
3760,0.00031,0
3761,0.00031,0
3762,0.00031,0
3763,0.00031,0
3764,0.00034,0
3765,0.00025,0
3766,0.00028,0
3767,0.00029,0
3768,0.00036,0
3769,0.00033,0
3770,0.00028,0
3771,0.0003,0
3772,0.00026,0
3773,0.00028,0
3774,0.00029,0
3775,0.0003,0
3776,0.00029,0
3777,0.00027,0
3778,0.00029,0
3779,0.00031,0
3780,0.00031,0
3781,0.00028,0
3782,0.00032,0
3783,0.00027,0
3784,0.00029,0
3785,0.00037,0
3786,0.00033,0
3787,0.00026,0
3788,0.0003,0
3789,0.00026,0
3790,0.00042,0
3791,0.0003,0
3792,0.00029,0
3793,0.0004,0
3794,0.00036,0
3795,0.00027,0
3796,0.0003,0
3797,0.00035,0
3798,0.00025,0
3799,0.00031,0
3800,0.00045,0
3801,0.00026,0
3802,0.0003,0
3803,0.00028,0
3804,0.00039,0
3805,0.00027,0
3806,0.00026,0
3807,0.00028,0
3808,0.00026,0
3809,0.0003,0
3810,0.0004,0
3811,0.00027,0
3812,0.00027,0
3813,0.00027,0
3814,0.00031,0
3815,0.00026,0
3816,0.00025,0
3817,0.00027,0
3818,0.00029,0
3819,0.00028,0
3820,0.00028,0
3821,0.00033,0
3822,0.00035,0
3823,0.0003,0
3824,0.00047,0
3825,0.00032,0
3826,0.00032,0
3827,0.00029,0
3828,0.00039,0
3829,0.00036,0
3830,0.00059,0
3831,0.00032,0
3832,0.00035,0
3833,0.00035,0
3834,0.00027,0
3835,0.0004,0
3836,0.00032,0
3837,0.00029,0
3838,0.0004,0
3839,0.00027,0
3840,0.00029,0
3841,0.00038,0
3842,0.00039,0
3843,0.00027,0
3844,0.00026,0
3845,0.00033,0
3846,0.00025,0
3847,0.00027,0
3848,0.00026,0
3849,0.00026,0
3850,0.00031,0
3851,0.00048,0
3852,0.00037,0
3853,0.00029,0
3854,0.00025,0
3855,0.00028,0
3856,0.00026,0
3857,0.00027,0
3858,0.00041,0
3859,0.00028,0
3860,0.00047,0
3861,0.00029,0
3862,0.00031,0
3863,0.00029,0
3864,0.00026,0
3865,0.00026,0
3866,0.00028,0
3867,0.00032,0
3868,0.00031,0
3869,0.00036,0
3870,0.00032,0
3871,0.00028,0
3872,0.00028,0
3873,0.00036,0
3874,0.00029,0
3875,0.00026,0
3876,0.00034,0
3877,0.00045,0
3878,0.00035,0
3879,0.00028,0
3880,0.00032,0
3881,0.00034,0
3882,0.00028,0
3883,0.00031,0
3884,0.00036,0
3885,0.00025,0
3886,0.00034,0
3887,0.00026,0
3888,0.00026,0
3889,0.00028,0
3890,0.00029,0
3891,0.00031,0
3892,0.00029,0
3893,0.0003,0
3894,0.00027,0
3895,0.00029,0
3896,0.00035,0
3897,0.00029,0
3898,0.00032,0
3899,0.00032,0
3900,0.00039,0
3901,0.0003,0
3902,0.00036,0
3903,0.0004,0
3904,0.00026,0
3905,0.00029,0
3906,0.00043,0
3907,0.00032,0
3908,0.00027,0
3909,0.00033,0
3910,0.00026,0
3911,0.00031,0
3912,0.00032,0
3913,0.00032,0
3914,0.00027,0
3915,0.00032,0
3916,0.00032,0
3917,0.00029,0
3918,0.00033,0
3919,0.00026,0
3920,0.0003,0
3921,0.00035,0
3922,0.00025,0
3923,0.00026,0
3924,0.00048,0
3925,0.00026,0
3926,0.00043,0
3927,0.00035,0
3928,0.00027,0
3929,0.0003,0
3930,0.00043,0
3931,0.00033,0
3932,0.00026,0
